firm_id	datadate	ROA	sic2
77917	31dec2000	.2027928	73
77917	31dec2011	.057027	73
77917	31dec2012	.037064	73
77917	31dec2013	.0876344	73
77917	31dec2014	.0753602	73
77918	31dec1999	.1409187	36
77918	31dec2000	.177445	36
77918	31dec2001	.1480505	36
77918	31dec2002	.1468873	36
77918	31dec2003	.1603267	36
77918	31dec2004	.1245777	36
77918	31dec2006	.1740235	36
77918	31dec2007	.1219867	36
77918	31dec2008	.0752883	36
77918	31dec2009	.0555421	36
77918	31dec2010	.1675481	36
77918	31dec2011	.177986	36
77918	31dec2012	.149371	36
77918	31dec2013	.1145745	36
77918	31dec2014	.143012	36
77924	31dec1992	.1397561	63
77924	31dec1993	.0745872	63
77924	31dec1994	.075338	63
77924	31dec1995	.0497707	63
77924	31dec1996	.039333	63
77924	31dec1997	-.0038275	63
77930	31jan1993	-.0948649	53
77967	31dec1992	.1671675	26
77967	31dec1993	.1773804	26
77967	31dec1994	.1781926	26
77967	31dec1995	.1820254	26
77967	31dec1996	.2041824	26
77967	31dec1997	.1287862	26
77967	31dec1998	.1529856	26
77967	31dec1999	.1033434	26
77969	31mar1995	-.007678	39
77969	31mar1996	-.0652211	38
77971	31dec1994	.1949712	35
77971	31dec1995	.1470723	35
77971	31dec1996	.1864072	35
77971	31dec1997	.1878119	35
77971	31dec1998	.1675819	35
77971	31dec1999	.2004481	35
77971	31dec2000	.1169562	35
77971	31dec2001	.1800332	35
77971	31dec2002	.0686585	35
77971	31dec2003	.0454906	35
77971	31dec2004	.0586289	35
77971	31dec2005	.058089	35
77971	31dec2006	.0584204	35
77971	31dec2007	.0602977	35
77971	31dec2008	.0369959	35
77971	31dec2009	-.0297468	35
77971	31dec2010	.0621627	35
77971	31dec2011	.0975972	35
77971	31dec2012	.0496878	35
77971	31dec2013	.0870425	35
77971	31dec2014	.0631178	35
77976	31dec1992	.3462752	73
77976	31dec1994	.2369588	73
77976	31dec1995	.1015382	73
77976	31dec1996	.2392472	73
77976	31dec1997	.1423987	73
77976	31dec1998	.0341415	73
77976	31dec1999	-.0157734	73
77976	31dec2000	.0191662	73
77976	31dec2001	.0891766	73
77976	31dec2002	.0953773	73
77976	31dec2003	.073711	73
77976	31dec2004	.1603954	73
77976	31dec2005	.1587275	73
77976	31dec2006	.1037361	73
77976	31dec2007	.1152323	73
77976	31dec2008	.089165	73
77976	31dec2009	.1252487	73
77985	31jan1993	.0532439	28
77985	31jan1994	-.1145726	28
77985	31dec1994	.1005817	28
77988	31dec1992	-.1623819	28
77988	31dec1993	-.128287	28
77989	31dec1992	.0827997	47
77989	31dec1993	.0196869	47
77989	31dec1994	.0125518	47
77989	31may1996	.0137185	47
78001	31mar1994	.1032305	36
78001	31mar1995	.2168591	36
78001	31mar1996	.2245462	36
78001	31mar1997	.1027512	36
78001	31mar1998	.1372867	36
78001	31mar1999	.0313671	36
78001	31mar2000	.191659	36
78001	31mar2001	.2821167	36
78001	31mar2002	-.0292042	36
78001	31mar2003	.0396999	36
78001	31mar2004	.0396491	36
78001	31mar2005	-.0168211	36
78005	30sep1993		
78008	30jun1993	-.0516153	73
78008	31dec2003	.1655596	73
78008	31dec2004	.1083406	73
78009	31dec2000		60
78009	31dec2001		60
78009	31dec2002		60
78009	31dec2005	.0176186	60
78009	31dec2006	.0232791	60
78009	31dec2007	.015458	60
78009	31dec2008	.0155418	60
78010	31dec1992	.167294	64
78010	31dec1993	.1047343	64
78010	31dec1994	.0641827	64
78015	31dec1992	.1636846	28
78015	31dec1993	.1252731	28
78015	31dec1994	.1136648	28
78015	31dec1995	.0897536	28
78015	31dec1996	.0979855	28
78015	31dec1997	.1626826	28
78015	31dec1998	.1537024	28
78015	31dec1999	.169282	28
78015	31dec2000	.1139152	28
78015	31dec2001	.1159776	28
78015	31dec2002	.130949	28
78015	31dec2003	.0966567	28
78015	31dec2004	.1118909	28
78015	31dec2005	.0679035	28
78015	31dec2006	.1136504	28
78015	31dec2007	.1591745	28
78015	31dec2008	.1257105	28
78015	31dec2009	.1500077	28
78015	31dec2010	.1276036	28
78015	31dec2011	.1147332	28
78015	31dec2012	.1155212	28
78015	31dec2013	.1107119	28
78015	31dec2014	.0963213	28
78023	31dec1992	.2203514	79
78023	31dec1993	.2426153	79
78032	31dec1995	-.0045462	50
78032	31dec1996	.0994363	50
78032	31dec1997	-.04959	50
78032	31dec1998	.0826011	50
78033	31dec1994	.0594563	63
78033	31dec1995	.1108835	63
78033	31dec1996	.0306458	63
78033	31dec1997	.044258	63
78033	31dec1998	.0292814	63
78033	31dec1999	.0154292	63
78033	31dec2000	.0479745	63
78033	31dec2001	.0328475	63
78033	31dec2002	.0472772	63
78033	31dec2003	.1085662	63
78033	31dec2004	.1127008	63
78033	31dec2005	.0887762	63
78033	31dec2006	.0856326	63
78033	31dec2007	.0899651	63
78033	31dec2008	.0607231	63
78033	31dec2009	.0659691	63
78033	31dec2010	.0458072	63
78033	31dec2011	.0437678	63
78033	31dec2012	.0643903	63
78033	31dec2013	.0253958	63
78033	31dec2014	.0446725	63
78034	30apr1993	.085253	50
78034	30apr1994	.0239214	50
78034	30apr1995	.1250876	50
78034	30apr1996	.2019872	50
78034	30apr1997	.1088595	50
78034	30apr1998	.1232596	50
78034	30apr1999	.13828	50
78034	30apr2000	.1501872	50
78034	30apr2001	.1457792	50
78034	30apr2002	.1259716	50
78034	30apr2003	.1052734	50
78034	30apr2004	.124447	50
78034	30apr2005	.1230077	50
78034	30apr2006	.0857647	50
78034	30apr2007	.1254973	50
78034	30apr2008	.1278089	50
78034	30apr2009	.0581195	50
78034	30apr2010	.1095701	50
78034	30apr2011	.1023841	50
78034	30apr2012	.117238	50
78034	30apr2013	.1115659	50
78034	30apr2014	.0683623	50
78034	30apr2015	.0891171	50
78038	31dec1992	.0950935	63
78038	31dec1993	.1051809	63
78038	31dec1994	.1184895	63
78038	31dec1995	.1184463	63
78038	31dec1996	.1425176	63
78038	31dec1997	.1327477	63
78038	31dec1998	.1366233	63
78038	31dec1999	.1395685	63
78038	31dec2000	.1231853	63
78038	31dec2001	.1112754	63
78038	31dec2002	.1125347	63
78038	31dec2003	.0872563	63
78038	31dec2004	.0584644	63
78038	31dec2005	.0788849	63
78038	31dec2006	.0616107	63
78038	31dec2007	.0367586	63
78038	31dec2009	.0074332	63
78038	31dec2012	-.0864785	63
78038	31dec2013	-.1182806	63
78038	31dec2014	-.0198505	63
78039	31dec1992	.0227655	63
78039	31dec1993	.0183822	63
78039	31dec1995	.0374063	63
78039	31dec1996	.0315978	63
78039	31dec1997	.0141993	63
78041	31dec1992	-.0447199	63
78041	31dec1993	-.0122734	63
78041	31dec1994	-.0122163	63
78041	31dec1995	-.0018609	63
78041	31dec1996	.0316358	63
78041	31dec1997	.0112789	63
78044	30jun1990	.3030802	22
78044	30jun1991	.2504475	22
78044	30jun1992	.1118815	22
78044	30jun1993	.1982428	22
78044	30jun1994	.1303641	22
78044	30jun1995	.1492369	22
78044	30jun1996	.2118172	22
78044	30jun1997	.1804608	22
78044	30jun1998	.1357084	22
78044	30jun1999	.1536278	22
78049	31dec2003	.1207455	73
78049	31dec2004	.0496053	73
78049	31dec2005	-.0075561	73
78049	31dec2006	.0765216	73
78049	31dec2007	.0980663	73
78049	31dec2008	.0614132	73
78049	31dec2009	.1463666	73
78050	31jan1994	.0006085	59
78050	31jan1998	.0234118	59
78050	31jan1999	.0653542	59
78051	31dec2007	.1283143	28
78051	31dec2008	.7124156	28
78051	31dec2009	.3588029	28
78051	31dec2010	.2431559	28
78051	31dec2011	.3103572	28
78051	31dec2012	.8677104	28
78051	31dec2013	.4587169	28
78053	31dec1992	.1818649	48
78053	31dec1993	.0484656	48
78053	31dec1994	-.0092708	48
78062	30sep1995	.0746058	36
78062	30sep1996	-.0157508	28
78062	30sep1997	.0934825	28
78062	30sep2006	.0149453	36
78062	30sep2007	.0170441	36
78063	31jan1993	-.0046918	53
78063	31jan1994	-.0182727	53
78063	31jan1995	-.0661166	53
78070	31dec1992	-.3194496	36
78074	30jun1993	.1595445	37
78074	30jun1994	.1857016	37
78074	30jun1995	.2480929	37
78074	30jun1996	.0817841	37
78074	30jun1997	.1018739	37
78077	31dec1992	.0481125	35
78077	31dec1993	.0662586	35
78077	31dec1994	.1105678	35
78077	31dec1995	.0920364	35
78077	31dec1996	.1051658	35
78077	31dec1997	.0499358	35
78079	31jan1990	.1338485	26
78081	31dec1998	-.4271824	28
78081	31dec1999	-.4496268	28
78081	31dec2000	-.4175116	28
78081	31dec2001	-.1694517	28
78081	31dec2002	-.0927981	28
78081	31dec2003	.0009095	28
78081	31dec2004	.017307	28
78081	31dec2006	-.424842	28
78081	31dec2012	.0015442	28
78081	31dec2013	.1975877	28
78081	31dec2014	.0797042	28
78083	31dec1992	.1103509	73
78083	31dec1993	.0764053	73
78083	31dec1994	.253374	73
78083	31dec1995	.2222466	73
78083	31dec1996	.2423956	73
78083	31dec1997	.2561502	73
78083	31dec1998	.2669261	73
78083	31dec1999	-.0276655	73
78083	31dec2000	.0614976	73
78083	31dec2001	.1832779	73
78083	31dec2002	.1366099	73
78083	31dec2003	.0940657	73
78100	31dec1995	.1154376	38
78100	31dec1996	.0561578	38
78102	31dec1999	.0713483	13
78102	31dec2000	.1783912	13
78106	31dec2003	.0344501	35
78106	31dec2004	.0072668	35
78106	31dec2005	.0268123	35
78116	30sep1990	-.2725588	28
78117	31dec1992	.0155568	26
78117	31dec1993	.0508671	26
78117	31dec1994	.0595951	26
78117	31dec1995	.1237247	26
78117	31dec1996	.0682112	26
78117	31dec1997	.1674453	26
78120	31jan1998	.0930297	53
78120	31jan1999	.0752228	53
78120	31jan2000	-.1216204	53
78137	31dec1995	.0267281	44
78137	31dec1996	.0922877	44
78137	31dec1997	.1005569	44
78137	31dec1998	.0989487	44
78137	31dec1999	.0399936	44
78137	31dec2000	.0576051	44
78137	31dec2001	.0858306	44
78137	31dec2002	.0449161	44
78137	31dec2003	.0320802	44
78137	31dec2004	.0195475	44
78137	31dec2005	.0823686	44
78137	31dec2006	.112545	44
78137	31dec2007	.1081364	44
78137	31dec2008	.0842308	44
78137	31dec2009	.0799271	44
78137	31dec2010	.1062169	44
78137	31dec2011	.0525916	44
78137	31dec2012	.0548763	44
78137	31dec2013	.0671721	44
78137	31dec2014	.0589769	44
78139	31mar1993	.1225629	73
78139	31mar1994	.1443875	73
78139	31mar1995	.1841059	73
78139	31mar1996	.1407096	73
78139	31mar1997	.17783	73
78139	31mar1998	.1963427	73
78139	31mar1999	.2832414	73
78139	31mar2000	.0684625	73
78139	31mar2001	.1476699	73
78139	31mar2002	.1939825	73
78139	31mar2003	.1777565	73
78139	31mar2004	.1155374	73
78139	31mar2005	.0977666	73
78139	31mar2006	.0914886	73
78139	31mar2007	.1008824	73
78139	31mar2008	.1162662	73
78139	31mar2009	.1237475	73
78139	31mar2010	.1124071	73
78139	31mar2011	.0785115	73
78139	31mar2012	.0828779	73
78139	31mar2013	.0671024	73
78139	31mar2014	.0808799	73
78156	31dec2006	.1140591	73
78156	31dec2007	.1414035	73
78156	31dec2008	.138729	73
78156	31dec2009	.1213476	73
78156	31dec2010	.1754722	64
78156	31dec2011	.0658146	64
78156	31dec2012	.0896699	64
78156	31dec2013	.1151614	64
78156	31dec2014	.1121025	64
78165	31dec1992	.1398309	38
78165	31dec1993	.1897484	38
78170	31dec1999	.1768589	13
78170	31dec2000	.2866369	13
78170	31dec2001	.2917511	13
78170	31dec2002	.2638218	13
78170	31dec2003	.2776624	13
78170	31dec2004	.250843	13
78170	31dec2005	.322664	13
78170	31dec2006	.2462749	13
78170	31dec2007	.245284	13
78170	31dec2008	.2516575	13
78170	31dec2009	.1847174	13
78170	31dec2010	.1811366	13
78170	31dec2011	.2001937	13
78170	31dec2012	.219541	13
78170	31dec2013	.2844776	13
78170	31dec2014	.2235142	13
78172	31mar1996	.1156136	59
78172	31mar1997	.1264666	59
78172	31mar1998	.120184	59
78172	31mar1999	.1879728	59
78172	31mar2000	.0865531	59
78172	31mar2001	.1008868	59
78172	31mar2002	.1043321	73
78172	31mar2003	.1360588	73
78172	31mar2004	.1216231	73
78172	31mar2005	.0675465	73
78172	31mar2008	.0755421	73
78172	31mar2009	.0629712	73
78172	31mar2011	.0468138	73
78179	31dec1996	-.0015267	35
78179	31dec1997	-.0116875	35
78179	31dec1998	-.0216932	35
78179	31dec1999	.0064445	35
78179	31dec2000	-.0271496	35
78180	31dec1992	-.1431389	59
78180	31dec1993	.0022195	59
78180	31dec1994	-.1051957	59
78180	31dec1995	-.0300816	59
78180	31dec1996	-.015787	59
78180	31dec1997	.1352302	59
78180	31dec1998	.2007051	59
78193	31dec2005	.300003	38
78193	31dec2006	.3137247	38
78194	28feb1993	.2150168	79
78194	28feb1994	.0963015	79
78197	31dec2007	.1027808	80
78200	31oct2003	.3472012	39
78200	31oct2004	.143487	39
78200	31oct2005	.1786896	39
78200	31oct2006	.1114686	39
78200	31oct2011	.2044476	39
78200	31oct2012	.1543901	39
78203	31dec1992	.010785	20
78203	31dec1993	.1382077	20
78208	30jun1994	.1248721	36
78208	30jun1995	.122867	36
78208	30jun2004	.025214	36
78208	30jun2005	.0689036	36
78208	30jun2006	.2934312	36
78215	31dec1994	.1336737	49
78215	31dec1995	.0985971	49
78215	31dec1996	.0976141	49
78263	31dec1990		60
78263	31dec1991		60
78263	31dec1992		60
78263	31dec1993		60
78263	31dec1994		60
78263	31dec1995		60
78263	31dec1996		60
78263	31dec1997		60
78263	31dec1998		60
78263	31dec1999		60
78263	31dec2000		60
78263	31dec2001		60
78263	31dec2002		60
78263	31dec2003		60
78503	31dec1990		
78503	31dec1991		
78503	31dec1992		
78503	31dec1993		
78503	31dec1994		
78503	31dec1995		
78503	31dec1996		
78597	31dec1990		
78597	31dec1994		
78664	31dec2009	.0514218	35
78664	31dec2010	.1525096	35
78664	31dec2011	.0597442	35
78664	31dec2012	.0783004	35
78664	31dec2013	.0229393	35
78664	31dec2014	.0334941	35
78693	31dec2004	.055513	63
78693	31dec2005	.019725	63
78693	31dec2006	.0376277	63
78693	31dec2007	.0383184	63
78693	31dec2008	.0163386	63
78717	31dec1992	.1047256	58
78717	31dec1993	.1888378	58
78717	31dec1994	.1699415	58
78717	31dec1995	.1506502	58
78717	31dec1996	.2058062	58
78717	31dec1997	.2314835	58
78717	31dec1998	.1810673	58
78717	31dec1999	.2278728	58
78717	31dec2000	.2338083	58
78717	31dec2001	.2100094	58
78717	31dec2002	.2390667	58
78717	31dec2003	.2731192	58
78717	31dec2004	.2526474	58
78717	31dec2005	.251771	58
78717	31dec2006	.1866405	58
78749	28feb1990	-.0063768	28
78785	31dec1992	.0554086	80
78785	31dec1993	.0990799	80
78785	31dec1994	.0490903	80
78785	31dec1995	.1787692	64
78787	31dec1992	.0374314	63
78787	31dec1993	.0217151	63
78787	31dec1994	.0379666	63
78787	31dec1995	.0353991	63
78788	31dec1992	.0139769	67
78788	31dec1993	.091968	67
78788	31dec1994	.1150708	67
78788	31dec1995	.1023968	67
78788	31dec1996	.0425116	67
78789	31dec1992	.0217372	28
78789	31dec1993	.1560005	28
78795	31dec1992	.1056194	63
78795	31dec1993	.1162172	63
78795	31dec1994	.1275739	63
78795	31dec1995	.0873	63
78796	31jan1993	.0368074	37
78796	31jan1994	.0996967	37
78796	31jan1995	.0379919	37
78804	31dec1992	.0111084	61
78804	31dec1993	.0273977	61
78804	31dec1994	.0156602	61
78804	31dec1995	.001059	61
78804	31dec1996	.0085849	61
78804	31dec1997	.003777	61
78804	31dec1998	.0134295	61
78804	31dec1999	-.0030718	61
78804	31dec2000	.0091214	61
78804	31dec2001	.0210917	61
78804	31dec2002	.0117771	61
78804	31dec2003	.0148716	61
78804	31dec2004	.0167844	61
78804	31dec2005	.0081255	61
78804	31dec2006	.0088899	61
78804	31dec2007	-.0075459	61
78804	31dec2008	-.0181903	61
78804	31dec2009	-.043756	61
78815	31dec1999	-.0045928	28
78815	31dec2000	-.0608744	28
78815	31dec2001	-.0287969	28
78815	31dec2002	-.0747324	28
78825	31jan1993	.0385016	54
78825	31jan1994	.0582269	54
78825	31jan1995	.0656797	54
78825	31jan1996	.1893693	54
78825	31jan1997	.0765171	54
78825	31jan1998	.151661	54
78825	31jan1999	.1183845	54
78829	31dec1990		
78829	31dec1991		
78829	31dec1992		
78829	31dec1993		
78829	31dec1994		
78829	31dec1995		
78829	31dec1996		60
78829	31dec1997		60
78829	31dec1998		60
78829	31dec1999		60
78829	31dec2000		60
78829	31dec2001		60
78829	31dec2002		60
78829	31dec2003		60
78829	31dec2004	.0149952	60
78829	31dec2005	.0127637	60
78829	31dec2006	.0144472	60
78829	31dec2007	.0140513	60
78829	31dec2008	.0122106	60
78829	31dec2009	.012577	60
78829	31dec2010	.0145099	60
78829	31dec2011	.0157327	60
78829	31dec2012	.014989	60
78829	31dec2013	.0174551	60
78829	31dec2014	.0139295	60
78837	31dec2001		
78837	31dec2002		
78840	31dec1996	.0056553	48
78840	31dec1997	.0178497	59
78840	31dec1998	.0272311	48
78840	31dec1999	.0396046	59
78840	31dec2000	.0276826	59
78840	31dec2001	.0988569	59
78840	31dec2002	.0359618	47
78840	31dec2003	.0564719	47
78840	31dec2004	.0560609	47
78840	31dec2005	.0489563	47
78840	31dec2006	.0617717	47
78840	31dec2007	.0691583	73
78840	31dec2008	.0712424	73
78840	31dec2009	.0816805	73
78840	31dec2010	.0977179	73
78840	31dec2011	.10674	73
78840	31dec2012	.0922414	73
78840	31dec2013	.0966032	73
78840	31dec2014	.0991953	73
78841	31dec2007	.2317349	13
78845	31dec1992		
78851	31dec1993	.0661607	73
78859	31dec1993	.0486234	63
78859	31dec1994	.060641	63
78859	31dec1995	.0416795	63
78860	31dec1993	.2770101	26
78863	31dec1993	.1245477	63
78863	31dec1994	.1085342	63
78864	31dec1993	.1816247	20
78867	31dec1993	.1629313	79
78867	31dec2000	.2937015	79
78867	31dec2001	.1055732	79
78867	31dec2002	.1256009	79
78867	31dec2003	.1153759	79
78867	31dec2004	.1172611	79
78869	31dec2008	-.1701886	36
78875	30jun1998	.1662725	36
78875	30jun1999	.1383055	36
78875	30jun2000	.1295161	36
78875	30jun2001	.1215497	36
78875	30jun2002	.0776089	36
78875	30jun2003	.1590384	36
78875	30jun2004	.2426561	36
78875	30jun2005	.2258518	36
78875	30jun2006	.1683293	36
78875	30jun2007	.099381	36
78875	30jun2008	.0782751	36
78875	30jun2009	.1266718	36
78875	30jun2010	.1139377	36
78875	30jun2011	.1027415	36
78875	30jun2012	.088182	36
78875	30jun2013	.0934455	36
78875	30jun2014	.0954763	36
78876	31dec1999	.0104972	80
78876	31dec2000	.0917694	80
78876	31dec2001	.0501044	80
78877	30jun1994	.154531	13
78877	30jun1995	.1978041	13
78877	30jun1996	.2113657	13
78877	31dec1999	.1705072	13
78877	31dec2000	.2184354	13
78877	31dec2001	.2421483	13
78877	31dec2002	.1504138	13
78877	31dec2003	.2068114	13
78877	31dec2004	.1756994	13
78877	31dec2005	.1493249	13
78877	31dec2006	.1983635	13
78877	31dec2007	.1604737	13
78877	31dec2008	.1361981	13
78877	31dec2009	.1456174	13
78877	31dec2010	.1376315	13
78877	31dec2011	.1411019	13
78877	31dec2012	.0681791	13
78877	31dec2013	.1104303	13
78877	31dec2014	.113715	13
78881	30apr2001	-.0647386	38
78881	30apr2002	-.3568086	38
78881	30apr2003	.0170235	38
78881	30apr2004	.0381242	38
78881	30apr2008	.1061065	38
78881	30apr2010	.2753204	38
78881	30apr2011	.235836	38
78881	30apr2012	.3540499	38
78881	30apr2013	.2993982	38
78881	30apr2014	.1842204	38
78889	31mar1996	.1182614	13
78889	31mar1997	.1521126	13
78889	31mar1998	.1460582	13
78889	31dec1998	.1024859	13
78889	31dec1999	.063897	13
78889	31dec2000	.0368508	13
78889	31dec2001	.0195261	13
78889	31dec2003	-.0007361	13
78889	31dec2004	.1007042	13
78889	31dec2005	.0118113	13
78889	31dec2006	.2297719	13
78889	31dec2007	.1683673	13
78889	31dec2008	-.0802157	13
78889	31dec2009	.0412966	13
78889	31dec2010	.078335	13
78897	31dec1993	-.1179668	49
78897	31dec1994	-.0363946	49
78897	31dec1995	.0162062	49
78907	31dec1993	.0754043	73
78915	31dec2013	.0724371	36
78916	31dec1993	.1401781	28
78916	31dec1994	.1339746	28
78916	31dec1995	.1098749	28
78916	31dec1996	.24223	28
78916	31dec1997	.1285767	28
78916	31dec1998	.1100264	28
78916	31dec1999	.0856556	28
78916	31dec2000	-.0157258	28
78916	31dec2001	.0793748	28
78916	31dec2002	.115619	28
78916	31dec2003	.0799723	28
78916	31dec2004	.0950367	28
78916	31dec2005	.1065878	28
78916	31dec2006	.127744	28
78916	31dec2007	.1234751	28
78916	31dec2008	.1135451	28
78916	31dec2009	.0628817	28
78916	31dec2010	.0979871	28
78916	31dec2011	.0943523	28
78916	31dec2012	.0472081	28
78928	31dec1993	.0115475	31
78928	31dec1994	.2178433	31
78928	31jan1996	.1186328	31
78928	31jan1997	-.0697071	31
78928	31jan1998	.050511	31
78946	31dec1993	.0488246	61
78946	31dec1994	.0908398	61
78946	31dec1995	.0386514	61
78955	31dec1993	-.1155171	38
78955	31dec1994	.0624267	38
78955	31dec1995	-.0581778	38
78955	31dec1996	.1360494	38
78955	31dec1997	.311638	38
78955	31dec1998	.140195	38
78955	31dec2001	.0402491	38
78955	31dec2002	.1079588	38
78955	31dec2003	.1684625	38
78955	31dec2004	.1412083	38
78955	31dec2005	.0469142	38
78955	31dec2006	.0338203	38
78955	31dec2007	.0935292	38
78955	31dec2008	.0144275	38
78963	31jan2001	.3324675	56
78963	31jan2002	.3513802	56
78963	31jan2003	.3608329	56
78963	31jan2004	.3087581	56
78963	31jan2005	.3124367	56
78963	31jan2006	.2685637	56
78963	31jan2007	.2731166	56
78963	31jan2008	.1669008	56
78963	31jan2009	.0811021	56
78963	31jan2010	.1633072	56
78963	31jan2011	.1692249	56
78963	31jan2012	.1790553	56
78963	31jan2013	.2329916	56
78963	31jan2014	.1726105	56
78963	31jan2015	.1963622	56
78968	31dec1990		60
78968	31dec1991		60
78968	31dec1992		60
78968	31dec1993		60
78968	31dec1994		60
78968	31dec1995		60
78968	31dec1996		60
78972	31jan1994	.277885	23
78972	31jan1995	.2058079	23
78972	31jan1996	.2042573	23
78972	31jan1997	.2265466	23
78972	31jan1998	.1647208	23
78972	31jan2002	.1788698	23
78972	31jan2003	.3325638	23
78972	31jan2006	.2290844	23
78972	31jan2007	.2679213	23
78972	31jan2008	.2715794	23
78972	31jan2009	.2977903	23
78972	31jan2010	.2776084	23
78975	30sep1993	.1579546	73
78975	31jul1994	.0379341	73
78975	31jul1995	.199101	73
78975	31jul1996	.1470623	73
78975	31jul1997	.122272	73
78975	31jul1998	.0456007	73
78975	31jul1999	.0314503	73
78975	31jul2000	.0021064	73
78975	31jul2001	.078742	73
78975	31jul2002	.194811	73
78975	31jul2003	.3264232	73
78975	31jul2004	.2131072	73
78975	31jul2005	.2200312	73
78975	31jul2006	.220052	73
78975	31jul2007	.1709209	73
78975	31jul2008	.177901	73
78975	31jul2009	.1683192	73
78975	31jul2010	.1919969	73
78975	31jul2011	.1982387	73
78975	31jul2012	.266012	73
78975	31jul2013	.2489974	73
78975	31jul2014	.2780235	73
78977	31dec2002	.1896337	36
78977	31dec2003	.0971443	36
78977	31dec2004	.0675521	32
78977	31dec2005	.0683614	36
78977	31dec2006	.060784	36
78977	31dec2007	.0519419	36
78977	31dec2008	.0436354	36
78977	31dec2009	.1064314	30
78977	31dec2010	.0407444	30
78977	31dec2011	.0600138	30
78977	31dec2012	.0622909	30
78977	31dec2013	.0662137	30
78977	31dec2014	.0580593	30
78981	31dec1993	.0732367	42
78981	31dec1994	.1360995	42
78981	31dec2000	.1459302	42
78981	31dec2001	.1365525	42
78981	31dec2002	.2103891	42
78981	31dec2003	.1217816	42
78981	31dec2004	.0851035	42
78981	31dec2005	.0085597	42
78981	31dec2006	.4518171	42
78981	31dec2007	.2235418	42
78981	31dec2008	.1803822	42
78981	31dec2009	.2234368	42
78981	31dec2010	.1590304	42
78981	31dec2011	.1460005	42
78981	31dec2012	.142803	42
78981	31dec2013	.1632602	42
78981	31dec2014	.0975559	42
78987	31mar1993	.0987142	36
78987	31mar1994	.2275318	36
78987	31mar1995	.1728195	36
78987	31mar1996	.2048064	36
78987	31mar1997	.1812367	36
78987	31mar1998	.2602055	36
78987	31mar1999	.2031491	36
78987	31mar2000	.2950391	36
78987	31mar2001	.2190246	36
78987	31mar2002	.1401897	36
78987	31mar2003	.1821687	36
78987	31mar2004	.211498	36
78987	31mar2005	.1940575	36
78987	31mar2006	.1860477	36
78987	31mar2007	.1893638	36
78987	31mar2008	.1780463	36
78987	31mar2009	.1274672	36
78987	31mar2010	.1796466	36
78987	31mar2011	.1963105	36
78987	31mar2012	.1285625	36
78987	31mar2013	.1158484	36
78987	31mar2014	.1663288	36
78987	31mar2015	.1508524	36
78996	31dec1993	.2466067	63
78996	31dec1994	.0986406	63
78996	31dec1995	.0786772	63
78999	31jan1999	.2049738	56
78999	31jan2000	.2371096	56
78999	31jan2001	.1823588	56
78999	31jan2002	.1549878	56
78999	31jan2003	.1916807	56
78999	31jan2004	.2636143	56
78999	31jan2005	.2110012	56
78999	31jan2006	.2281747	56
78999	31jan2007	.2090417	56
78999	31jan2008	.1537487	56
79009	31dec1994	-.0351442	35
79009	31dec1995	.0621403	35
79009	31dec1996	.0704348	35
79009	31dec1998	-.0285604	35
79009	31dec1999	-.0934329	35
79011	31dec1993	-.1647838	78
79013	31dec2007	.0116899	60
79015	31dec1993	.0602856	38
79015	31dec1994	.0247306	38
79015	31dec1995	.0414439	38
79024	31dec1993	.1591138	73
79024	31dec1994	.1036109	73
79026	31dec2001	.102629	79
79026	31dec2002	.0754947	79
79026	31dec2007	.0819841	79
79026	31dec2008	.1226879	79
79026	31dec2009	.0979416	79
79026	31dec2010	.0588149	79
79026	31dec2011	.182673	79
79026	31dec2012	.1295901	79
79026	31dec2013	.107165	79
79026	31dec2014	.0600011	79
79032	31dec1993	-.0015319	65
79035	31dec1993	.0596798	63
79035	31dec1994	.0482236	63
79035	31dec1995	.0485673	63
79035	31dec1996	.0293648	63
79035	31dec1997	.0186543	63
79037	30jun1993	.0761976	25
79037	30jun1994	.0580831	25
79037	30jun1996	.1537649	25
79037	30jun1997	.1809628	25
79037	30jun1998	.2022936	25
79037	30jun1999	.1803496	25
79037	30jun2000	.1928929	25
79037	30jun2001	.1414706	25
79037	30jun2002	.1819558	25
79037	30jun2003	.1373488	25
79037	30jun2004	.1914312	25
79037	30jun2005	.1644451	25
79037	30jun2006	.1620073	25
79037	30jun2007	.148504	25
79037	30jun2008	.1130447	25
79037	30jun2011	.1005244	25
79037	30jun2012	.0584704	25
79039	31may1990	-.0658505	67
79042	31oct1994	.2017594	22
79042	31oct1995	.2095309	22
79042	31oct1996	.1364019	22
79042	31oct1997	.1983574	22
79043	30nov1993	.0750049	52
79043	30nov1994	.0784353	52
79058	31dec1993	.1025719	63
79058	31dec1994	.0493789	63
79058	31dec1995	.0317437	63
79061	31dec1993	-.0305934	63
79061	31dec1994	-.0060556	63
79069	30sep1997	.0306598	50
79069	30sep1998	.0577118	50
79069	30sep2000	-.0372035	50
79069	30sep2001	.2552867	50
79072	31dec2007	.0165017	60
79072	31dec2008	.0153369	60
79072	31dec2009	.0001599	60
79072	31dec2010	.0258663	60
79072	31dec2013	.012931	60
79072	31dec2014	.0116992	60
79075	31dec1994	.1355115	73
79075	31dec1995	.0838566	73
79075	31dec1996	.1508896	73
79075	31dec1997	.0941317	73
79075	31dec1998	.1458005	73
79075	31dec1999	-.0792224	73
79076	30sep1993		
79076	30sep1994		
